Player_id,avg_kills,total_kills,lowest_death_avg,highest_assists_avg,total_assists,total_last_hits,most_last_hit_avg,total_gpm,highest_gpm_avg
132851371,6.6,132,4.15,7.95,159,8236,411.8,13188,659.4
77490514,6.470588235294118,110,4.882352941176471,13.588235294117647,231,3579,210.52941176470588,7785,457.94117647058823
116585378,6.357142857142857,178,4.464285714285714,10.928571428571429,306,7780,277.85714285714283,14720,525.7142857142857
97590558,5.9375,95,3.75,6.625,106,5082,317.625,9325,582.8125
135878232,5.823529411764706,99,4.117647058823529,8.176470588235293,139,6576,386.8235294117647,10866,639.1764705882352
106573901,5.75,115,4.2,9.65,193,6282,314.1,10345,517.25
148215639,5.523809523809524,116,3.8095238095238093,8.571428571428571,180,7906,376.4761904761905,13660,650.4761904761905
412753955,5.35,107,2.65,10.35,207,6526,326.3,11810,590.5
142139318,5.125,82,5.3125,5.75,92,5684,355.25,8957,559.8125
88271237,5.071428571428571,142,4.142857142857143,14.535714285714286,407,5167,184.53571428571428,12952,462.57142857142856
164685175,5.0,110,3.5454545454545454,6.681818181818182,147,9241,420.04545454545456,15234,692.4545454545455
139937922,4.913043478260869,113,4.478260869565218,13.695652173913043,315,5968,259.4782608695652,10444,454.0869565217391
401792574,4.764705882352941,81,5.352941176470588,15.941176470588236,271,1624,95.52941176470588,5909,347.5882352941176
292921272,4.681818181818182,103,6.363636363636363,8.727272727272727,192,3603,163.77272727272728,9286,422.09090909090907
86799300,4.5625,73,4.625,6.0,96,4304,269.0,7907,494.1875
89117038,4.535714285714286,127,3.357142857142857,14.321428571428571,401,2730,97.5,9376,334.85714285714283
72312627,4.5,72,5.8125,6.6875,107,4482,280.125,7640,477.5
86726887,4.476190476190476,94,4.904761904761905,14.761904761904763,310,2572,122.47619047619048,7145,340.23809523809524
134276083,4.470588235294118,76,7.0588235294117645,11.941176470588236,203,3997,235.11764705882354,7705,453.2352941176471
155494381,4.428571428571429,93,6.666666666666667,14.904761904761905,313,3626,172.66666666666666,8410,400.4761904761905
102099826,4.411764705882353,75,5.529411764705882,13.0,221,2605,153.23529411764707,6459,379.94117647058823
234699894,4.176470588235294,71,5.882352941176471,12.764705882352942,217,2877,169.23529411764707,5944,349.6470588235294
25907144,4.083333333333333,98,5.208333333333333,14.333333333333334,344,1992,83.0,7190,299.5833333333333
26771994,4.071428571428571,114,5.035714285714286,14.785714285714286,414,2079,74.25,9259,330.67857142857144
94738847,3.9615384615384617,103,3.6538461538461537,15.038461538461538,391,5726,220.23076923076923,11722,450.84615384615387
111030315,3.9411764705882355,67,7.9411764705882355,13.823529411764707,235,1229,72.29411764705883,5016,295.05882352941177
73562326,3.9285714285714284,110,5.142857142857143,13.428571428571429,376,4813,171.89285714285714,11489,410.32142857142856
101695162,3.923076923076923,102,4.038461538461538,14.653846153846153,381,2925,112.5,9265,356.34615384615387
184950344,3.9047619047619047,82,6.857142857142857,14.333333333333334,301,5293,252.04761904761904,8907,424.14285714285717
103735745,3.8125,61,5.5,9.125,146,1905,119.0625,5381,336.3125
84772440,3.7058823529411766,63,5.529411764705882,12.882352941176471,219,3453,203.11764705882354,7425,436.7647058823529
169025618,3.6875,59,5.0,7.3125,117,3040,190.0,6193,387.0625
192914280,3.65,73,5.7,11.25,225,2524,126.2,7076,353.8
101356886,3.625,116,4.40625,14.40625,461,2841,88.78125,9959,311.21875
89423756,3.619047619047619,76,4.904761904761905,12.142857142857142,255,1864,88.76190476190476,6492,309.14285714285717
41231571,3.5,84,5.0,14.541666666666666,349,3912,163.0,9081,378.375
10366616,3.4761904761904763,73,4.666666666666667,13.142857142857142,276,4229,201.38095238095238,8469,403.2857142857143
139876032,3.0588235294117645,52,7.705882352941177,13.882352941176471,236,1909,112.29411764705883,5351,314.7647058823529
92423451,3.0,60,3.6,11.0,220,3858,192.9,7703,385.15
186627166,3.0,63,4.857142857142857,10.80952380952381,227,3256,155.04761904761904,8193,390.14285714285717
159020918,3.0,60,6.35,11.4,228,1998,99.9,6207,310.35
34505203,2.96875,95,5.1875,14.5625,466,6096,190.5,12896,403.0
87012746,2.9,58,4.65,10.85,217,3134,156.7,8675,433.75
87278757,2.857142857142857,80,5.5,13.571428571428571,380,1869,66.75,8378,299.2142857142857
182331313,2.8260869565217392,65,5.478260869565218,14.956521739130435,344,2179,94.73913043478261,7234,314.5217391304348
397462905,2.823529411764706,48,6.882352941176471,12.941176470588236,220,717,42.1764705882353,4548,267.52941176470586
117421467,2.7058823529411766,46,6.764705882352941,14.294117647058824,243,905,53.23529411764706,4813,283.11764705882354
19672354,2.607142857142857,73,5.25,15.464285714285714,433,1426,50.92857142857143,8317,297.0357142857143
143693439,2.4782608695652173,57,5.6521739130434785,14.26086956521739,328,1232,53.56521739130435,6517,283.3478260869565
145550466,2.4705882352941178,42,5.823529411764706,14.176470588235293,241,461,27.11764705882353,4169,245.23529411764707
119631156,2.4545454545454546,54,7.2727272727272725,11.136363636363637,245,1131,51.40909090909091,6231,283.22727272727275
86698277,2.4375,39,4.75,8.3125,133,3029,189.3125,6519,407.4375
91443418,2.35,47,6.85,11.4,228,1111,55.55,5917,295.85
134556694,2.35,47,8.4,12.45,249,1211,60.55,5458,272.9
94296097,2.3461538461538463,61,6.076923076923077,14.346153846153847,373,1318,50.69230769230769,7226,277.9230769230769
98172857,2.3125,37,6.9375,9.3125,149,1316,82.25,4305,269.0625
54580962,2.0588235294117645,35,6.411764705882353,15.705882352941176,267,875,51.470588235294116,4946,290.94117647058823
86727555,1.875,30,7.0625,9.4375,151,608,38.0,3779,236.1875
82262664,1.84375,59,6.4375,15.09375,483,1510,47.1875,8515,266.09375
173476224,1.8095238095238095,38,6.0,15.19047619047619,319,2363,112.52380952380952,6634,315.9047619047619
94155156,1.7916666666666667,43,5.625,15.875,381,1038,43.25,5975,248.95833333333334
119576842,1.6666666666666667,35,6.857142857142857,11.571428571428571,243,572,27.238095238095237,4812,229.14285714285714
87382579,1.4375,23,7.75,9.625,154,875,54.6875,3952,247.0
6922000,1.4285714285714286,30,7.523809523809524,12.952380952380953,272,1274,60.666666666666664,5611,267.1904761904762
157989498,1.4090909090909092,31,7.136363636363637,12.409090909090908,273,822,37.36363636363637,5805,263.8636363636364
