Match_id,Player_1_playerid,Player_1_hero_id,Player_1_item1,Player_1_item2,Player_1_item3,Player_1_item4,Player_1_item5,Player_1_backpack1,Player_1_backpack2,Player_1_backpack3,Player_1_kills,Player_1_deaths,Player_1_assists,Player_1_last_hits,Player_1_denies,Player_1_gold_per_min,Player_1_xp_per_min,Player_1_level,Player_1_networth,Player_1_aghanims_scepter,Player_1_aghanims_shard,Player_1_moonshard,Player_2_playerid,Player_2_hero_id,Player_2_item1,Player_2_item2,Player_2_item3,Player_2_item4,Player_2_item5,Player_2_backpack1,Player_2_backpack2,Player_2_backpack3,Player_2_kills,Player_2_deaths,Player_2_assists,Player_2_last_hits,Player_2_denies,Player_2_gold_per_min,Player_2_xp_per_min,Player_2_level,Player_2_networth,Player_2_aghanims_scepter,Player_2_aghanims_shard,Player_2_moonshard,Player_3_playerid,Player_3_hero_id,Player_3_item1,Player_3_item2,Player_3_item3,Player_3_item4,Player_3_item5,Player_3_backpack1,Player_3_backpack2,Player_3_backpack3,Player_3_kills,Player_3_deaths,Player_3_assists,Player_3_last_hits,Player_3_denies,Player_3_gold_per_min,Player_3_xp_per_min,Player_3_level,Player_3_networth,Player_3_aghanims_scepter,Player_3_aghanims_shard,Player_3_moonshard,Player_4_playerid,Player_4_hero_id,Player_4_item1,Player_4_item2,Player_4_item3,Player_4_item4,Player_4_item5,Player_4_backpack1,Player_4_backpack2,Player_4_backpack3,Player_4_kills,Player_4_deaths,Player_4_assists,Player_4_last_hits,Player_4_denies,Player_4_gold_per_min,Player_4_xp_per_min,Player_4_level,Player_4_networth,Player_4_aghanims_scepter,Player_4_aghanims_shard,Player_4_moonshard,Player_5_playerid,Player_5_hero_id,Player_5_item1,Player_5_item2,Player_5_item3,Player_5_item4,Player_5_item5,Player_5_backpack1,Player_5_backpack2,Player_5_backpack3,Player_5_kills,Player_5_deaths,Player_5_assists,Player_5_last_hits,Player_5_denies,Player_5_gold_per_min,Player_5_xp_per_min,Player_5_level,Player_5_networth,Player_5_aghanims_scepter,Player_5_aghanims_shard,Player_5_moonshard,Player_6_playerid,Player_6_hero_id,Player_6_item1,Player_6_item2,Player_6_item3,Player_6_item4,Player_6_item5,Player_6_backpack1,Player_6_backpack2,Player_6_backpack3,Player_6_kills,Player_6_deaths,Player_6_assists,Player_6_last_hits,Player_6_denies,Player_6_gold_per_min,Player_6_xp_per_min,Player_6_level,Player_6_networth,Player_6_aghanims_scepter,Player_6_aghanims_shard,Player_6_moonshard,Player_7_playerid,Player_7_hero_id,Player_7_item1,Player_7_item2,Player_7_item3,Player_7_item4,Player_7_item5,Player_7_backpack1,Player_7_backpack2,Player_7_backpack3,Player_7_kills,Player_7_deaths,Player_7_assists,Player_7_last_hits,Player_7_denies,Player_7_gold_per_min,Player_7_xp_per_min,Player_7_level,Player_7_networth,Player_7_aghanims_scepter,Player_7_aghanims_shard,Player_7_moonshard,Player_8_playerid,Player_8_hero_id,Player_8_item1,Player_8_item2,Player_8_item3,Player_8_item4,Player_8_item5,Player_8_backpack1,Player_8_backpack2,Player_8_backpack3,Player_8_kills,Player_8_deaths,Player_8_assists,Player_8_last_hits,Player_8_denies,Player_8_gold_per_min,Player_8_xp_per_min,Player_8_level,Player_8_networth,Player_8_aghanims_scepter,Player_8_aghanims_shard,Player_8_moonshard,Player_9_playerid,Player_9_hero_id,Player_9_item1,Player_9_item2,Player_9_item3,Player_9_item4,Player_9_item5,Player_9_backpack1,Player_9_backpack2,Player_9_backpack3,Player_9_kills,Player_9_deaths,Player_9_assists,Player_9_last_hits,Player_9_denies,Player_9_gold_per_min,Player_9_xp_per_min,Player_9_level,Player_9_networth,Player_9_aghanims_scepter,Player_9_aghanims_shard,Player_9_moonshard,Player_10_playerid,Player_10_hero_id,Player_10_item1,Player_10_item2,Player_10_item3,Player_10_item4,Player_10_item5,Player_10_backpack1,Player_10_backpack2,Player_10_backpack3,Player_10_kills,Player_10_deaths,Player_10_assists,Player_10_last_hits,Player_10_denies,Player_10_gold_per_min,Player_10_xp_per_min,Player_10_level,Player_10_networth,Player_10_aghanims_scepter,Player_10_aghanims_shard,Player_10_moonshard,Result,Duration,First_blood_time,Lobby_type,Game_mode,Radiant_score,Dire_score,Radiant_team_id,Dire_team_id,Radiant_team_name,Dire_team_name
2557955371,93119769,44,168,50,116,51,208,0,0,0,17,5,20,176,6,614,635,21,21756,0,0,0,112377459,62,24,185,226,36,30,0,0,0,5,9,32,22,0,435,383,16,14048,0,0,0,88933594,55,1,119,231,110,0,0,0,0,9,3,29,200,0,507,502,19,18831,0,0,0,101450083,41,1,81,63,116,174,0,0,0,5,5,21,191,11,463,451,18,16341,0,0,0,145550466,71,92,63,34,188,116,0,0,0,5,9,24,14,0,286,343,15,8026,0,0,0,94155156,79,36,180,0,0,0,0,0,0,3,12,16,53,0,227,201,11,2130,0,0,0,25907144,107,46,188,36,214,0,0,0,0,2,12,23,19,1,193,219,12,2060,0,0,0,105248644,98,226,48,121,131,9,0,0,0,16,4,8,230,8,501,542,20,17495,0,0,0,38628747,65,1,102,9,214,185,0,0,0,5,6,15,120,3,297,330,15,10121,0,0,0,19672354,8,174,50,170,51,46,0,0,0,4,7,16,220,13,447,493,19,13559,0,0,0,Radiant,2346,0,1,2,41,30,1148284,2586976,MVP Phoenix,OG
2558033556,93119769,73,235,48,116,147,119,0,0,0,5,5,4,453,6,928,483,20,31099,0,0,0,112377459,9,1,102,37,108,69,0,0,0,2,7,9,209,0,368,365,17,13357,0,0,0,88933594,41,1,170,63,71,81,0,0,0,1,3,12,135,7,265,311,16,10595,0,0,0,101450083,40,34,212,29,102,190,0,0,0,3,9,7,125,14,275,245,14,11554,0,0,0,145550466,20,34,188,42,214,0,0,0,0,0,13,8,11,1,143,166,11,1410,0,0,0,94155156,111,43,180,232,36,108,0,0,0,6,1,16,39,1,319,286,15,11029,0,0,0,25907144,89,180,46,79,108,46,0,0,0,1,4,29,55,0,315,315,16,12511,0,0,0,105248644,76,263,119,63,185,96,0,0,0,17,2,16,206,18,561,625,22,22990,0,0,0,38628747,65,1,102,226,48,232,0,0,0,4,1,21,186,1,440,489,20,18442,0,0,0,19672354,109,263,63,139,160,0,0,0,0,9,3,13,455,10,734,490,20,30325,0,0,0,Dire,2601,178,1,2,11,37,1148284,2586976,MVP Phoenix,OG
2558113366,94155156,90,244,214,36,188,46,0,0,0,0,5,2,84,1,221,146,9,2588,0,0,0,25907144,103,46,178,214,244,34,0,0,0,0,11,5,23,0,160,112,8,2533,0,0,0,105248644,34,1,48,108,41,178,0,0,0,3,8,1,187,11,412,381,14,10616,0,0,0,38628747,41,11,36,81,63,46,0,0,0,0,4,2,59,0,196,212,11,5446,0,0,0,19672354,18,46,63,1,252,164,0,0,0,1,10,1,164,1,417,411,15,9350,0,0,0,93119769,44,168,50,116,81,208,0,0,0,10,0,13,203,22,735,590,18,22590,0,0,0,112377459,84,254,231,0,36,0,0,0,0,1,1,20,34,0,339,353,14,10057,0,0,0,88933594,2,1,127,100,125,48,0,0,0,17,0,9,174,0,624,629,19,18100,0,0,0,101450083,74,92,1,50,102,108,0,0,0,2,3,21,115,10,506,443,16,14716,0,0,0,145550466,79,34,90,42,232,188,0,0,0,6,2,17,42,0,395,301,13,9546,0,0,0,Dire,1847,8,1,2,5,37,2586976,1148284,OG,MVP Phoenix
2558190331,129585121,6,263,63,108,116,0,0,0,0,9,3,11,355,13,661,628,22,27469,0,0,0,101586543,9,174,147,156,139,108,0,0,0,11,3,15,420,19,726,740,24,29596,0,0,0,118134220,78,1,36,112,48,81,0,0,0,2,3,18,166,9,387,457,19,14916,0,0,0,102644565,90,100,254,214,92,108,0,0,0,2,3,17,134,3,377,389,17,12144,0,0,0,111114687,86,31,36,60,0,180,0,0,0,1,5,16,73,2,288,290,15,7855,0,0,0,87382579,23,50,226,151,244,0,0,0,0,1,5,12,124,2,314,313,16,8604,0,0,0,103735745,111,180,79,36,46,188,0,0,0,3,7,15,42,4,246,227,13,4513,0,0,0,86725175,53,158,263,98,152,185,0,0,0,6,2,5,324,11,558,449,19,27885,0,0,0,86700461,73,147,235,119,137,48,0,0,0,3,4,8,446,2,907,613,22,28507,0,0,0,84429681,2,242,127,46,1,40,0,0,0,4,9,6,178,3,366,394,17,11126,0,0,0,Radiant,2587,47,1,2,26,17,1836806,2512249,the wings gaming,123
2558255566,87382579,23,46,151,50,244,131,0,0,0,2,3,10,60,3,365,275,11,8472,0,0,0,103735745,79,180,43,36,46,232,0,0,0,5,2,12,46,1,381,285,11,7534,0,0,0,86725175,48,63,147,212,0,164,0,0,0,4,2,4,199,16,629,459,15,16349,0,0,0,86700461,74,117,108,185,212,48,0,0,0,5,1,7,186,14,641,523,16,17684,0,0,0,84429681,98,121,36,48,0,0,0,0,0,4,1,6,169,7,536,515,16,14267,0,0,0,129585121,89,11,48,137,244,212,0,0,0,0,5,3,182,8,411,319,12,10063,0,0,0,101586543,9,1,41,36,108,212,0,0,0,4,1,3,192,10,512,588,17,14029,0,0,0,118134220,105,77,60,77,214,0,0,0,0,1,3,3,81,4,269,312,12,6519,0,0,0,102644565,14,102,59,214,42,36,0,0,0,3,7,4,24,0,252,256,11,5679,0,0,0,111114687,101,77,36,188,77,77,0,0,0,1,5,2,15,4,181,159,8,3003,0,0,0,Radiant,1653,0,1,2,20,9,2512249,1836806,123,the wings gaming
2558290213,129585121,93,117,63,252,36,152,0,0,0,5,0,10,177,7,573,530,16,14558,0,0,0,101586543,98,1,121,90,36,9,0,0,0,9,2,9,227,10,697,748,19,17037,0,0,0,118134220,96,1,131,46,36,60,0,0,0,4,4,16,64,6,374,379,13,8848,0,0,0,102644565,66,102,46,180,79,30,0,0,0,8,2,14,88,0,427,313,11,10224,0,0,0,111114687,86,187,36,214,244,0,0,0,0,1,2,15,31,3,277,309,11,4498,0,0,0,87382579,32,34,46,174,0,214,0,0,0,3,6,5,7,0,215,262,11,4426,0,0,0,103735745,111,180,218,36,188,46,0,0,0,3,7,4,20,2,207,201,9,2296,0,0,0,86725175,10,63,123,11,46,212,0,0,0,3,6,1,141,18,366,364,13,7885,0,0,0,86700461,74,212,185,244,65,48,0,0,0,0,6,5,147,7,391,368,13,8042,0,0,0,84429681,65,214,36,185,1,244,0,0,0,0,3,5,112,1,290,280,11,6618,0,0,0,Radiant,1532,133,1,2,27,9,1836806,2512249,the wings gaming,123
2559987699,41231571,17,41,77,98,63,121,0,0,0,3,3,2,241,9,427,472,18,14278,0,0,0,41288955,90,29,46,0,36,108,0,0,0,1,5,2,89,1,256,203,11,5689,0,0,0,101495620,6,116,152,11,63,236,0,0,0,1,5,3,201,19,396,412,16,11216,0,0,0,3916428,84,180,244,40,36,46,0,0,0,0,5,4,38,1,172,266,13,4302,0,0,0,76482434,99,231,242,154,36,46,0,0,0,1,5,2,247,9,459,460,17,15348,0,0,0,134276083,16,1,36,214,108,30,0,0,0,3,1,14,132,5,385,479,18,13202,0,0,0,89423756,85,151,190,36,30,244,0,0,0,1,1,15,62,1,297,398,16,9791,0,0,0,113800818,79,254,214,0,92,218,0,0,0,4,1,9,84,2,335,306,14,8290,0,0,0,84772440,8,160,212,0,50,147,0,0,0,9,1,6,291,5,634,625,20,22379,0,0,0,135878232,9,48,1,100,108,46,0,0,0,5,2,9,222,14,553,538,19,17823,0,0,0,Dire,2180,348,1,2,6,22,111474,4,Alliance,EHOME
2560069057,41231571,65,0,116,1,214,102,0,0,0,4,4,6,172,3,372,420,17,10991,0,0,0,41288955,101,36,43,46,190,180,0,0,0,4,5,8,24,8,220,257,13,4349,0,0,0,101495620,44,143,168,116,50,212,0,0,0,4,7,4,205,22,400,382,16,13642,0,0,0,3916428,84,180,244,40,36,46,0,0,0,1,10,4,39,4,186,236,12,4305,0,0,0,76482434,80,4,9,29,0,0,0,0,0,1,8,3,201,13,420,395,16,12675,0,0,0,134276083,16,1,232,108,214,100,0,0,0,7,4,18,159,2,461,564,19,16024,0,0,0,89423756,103,214,102,96,0,100,0,0,0,4,1,21,106,0,410,505,18,13999,0,0,0,113800818,79,0,232,214,1,102,0,0,0,5,4,16,54,3,332,428,17,8536,0,0,0,84772440,18,252,116,164,63,250,0,0,0,4,4,13,274,8,595,537,19,20878,0,0,0,135878232,9,176,1,123,108,117,0,0,0,13,1,14,170,4,554,593,20,20035,0,0,0,Dire,2213,98,1,2,14,34,111474,4,Alliance,EHOME
2560158271,86727555,112,180,265,0,244,46,0,0,0,1,4,5,29,5,240,250,11,4046,0,0,0,111620041,17,121,63,123,250,36,0,0,0,15,1,5,250,12,643,627,19,19362,0,0,0,87276347,65,46,214,102,1,30,0,0,0,1,2,20,96,3,342,369,14,10015,0,0,0,73562326,91,36,92,37,41,214,0,0,0,2,2,12,21,2,260,313,13,6382,0,0,0,87177591,18,1,63,164,112,46,0,0,0,6,0,11,229,1,600,592,18,18329,0,0,0,139876032,103,178,244,42,0,182,0,0,0,0,6,6,37,0,174,177,10,3131,0,0,0,89157606,49,1,151,63,36,21,0,0,0,3,5,5,127,4,333,318,13,8345,0,0,0,88508515,93,147,152,252,46,239,0,0,0,3,2,3,257,16,481,525,17,13855,0,0,0,88553213,79,46,36,29,232,43,0,0,0,0,7,7,55,6,202,155,9,3448,0,0,0,87012746,28,36,214,23,1,46,0,0,0,3,5,3,58,18,216,191,10,4989,0,0,0,Radiant,1864,114,1,2,25,9,39,1375614,Evil Geniuses,Newbee
2560226228,139876032,101,1,0,131,254,46,0,0,0,5,11,12,80,4,224,304,20,12895,0,0,0,89157606,73,96,147,137,119,235,0,0,0,6,7,19,827,5,1073,459,25,44961,0,0,0,88508515,54,250,50,0,112,135,0,0,0,11,11,13,478,34,528,458,25,31317,0,0,0,88553213,111,1,214,232,110,33,0,0,0,9,9,15,91,0,268,316,20,16442,0,0,0,87012746,16,102,24,232,1,48,0,0,0,5,9,20,226,6,326,426,24,16076,0,0,0,86727555,79,48,1,102,232,30,0,0,0,5,9,25,131,3,324,274,19,16649,0,0,0,111620041,98,96,204,116,220,108,0,0,0,18,7,18,680,21,719,458,25,40927,0,0,0,87276347,41,30,81,63,1,116,0,0,0,5,11,25,156,2,331,412,23,17856,0,0,0,73562326,103,102,96,48,90,100,0,0,0,5,7,30,175,1,360,458,25,21136,0,0,0,87177591,10,176,160,116,139,220,0,0,0,14,4,14,583,12,658,463,25,40099,0,0,0,Dire,4242,51,1,2,36,47,1375614,39,Newbee,Evil Geniuses
